url,title,subtitle,price,common_expenses,squared_meters,dorms,bathrooms,location,coordinates,description,verified_seller,image_url,Superficie total,Superficie útil,Superficie de terraza,Dormitorios,Baños,Estacionamientos,Bodegas,Cantidad de pisos,Número de piso de la unidad,Tipo de departamento,Orientación,Antigüedad,Gastos comunes,Con condominio cerrado,Tipo de seguridad,Con conexión para lavarropas,Conserjería,Jacuzzi,Closets,Comedor de diario,Baño de visitas,Terraza,Comedor,Walk-in clóset,Homeoffice,Living,Patio,Dormitorio en suite,Balcón,Jardín,Cocina,Dormitorio y baño de servicio,Playroom,Parrilla,Piscina,Chimenea,Con área verde,Cancha de básquetbol,Cancha de paddle,Canchas de usos múltiples,Sauna,Refrigerador,Con cancha de fútbol,Cowork,Acceso a internet,Gimnasio,Salón de usos múltiples,Ascensor,Estacionamiento de visitas,Cancha de tenis,Lavandería,Salón de fiestas,Área de juegos infantiles,Área de cine,Azotea,Agua corriente,Línea telefónica,Gas natural,Caldera,Aire acondicionado,Calefacción,Cisterna,Generador eléctrico,Con energia solar,Admite mascotas,Amoblado,Uso comercial,Recepción,Ambientes,Departamentos por piso,Con logia,Rampa para silla de ruedas,Número de torre,currency
https://www.portalinmobiliario.com/MLC-1547837299,Remodelado Departamento Duplex Por 55.000.000,Departamento en Venta,55000000,Gastos comunes aproximados $ 15.000,55 m² totales,3 dormitorios,1 baño,"San Ramón, San Ramón Sur, San Ramón, RM (Metropolitana)","-33.5575966,-70.6319106","Te presento este acogedor departamento en venta ubicado en la comuna de San Ramón, con un precio de 55.000.000 pesos. San Ramón es una comuna tranquila y con buena conectividad, ideal para quienes buscan un lugar seguro y cómodo para vivir. El departamento cuenta con 55 m2 de construcción distribuidos en 3 privados y 1 baño, además de contar con estacionamiento. Los gastos comunes son aproximadamente $15.000 pesos, lo que lo convierte en una excelente opción para disfrutar de una vida tranquila y confortable en San Ramón.¡No pierdas la oportunidad de conocerlo!Te ayudamos con la evaluación hipotecaria!Departamento rebajado.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_801527-MLC80404958416_112024-F.webp,55 m²,55 m²,0 m²,3,1,1,0,2,0,Semi piso,,0 años,15.000 CLP,No,24 horas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,0,No,No,0,$
https://www.portalinmobiliario.com/MLC-1548769829,Departamento En Venta De 2 Dorm. En Estación Central,Departamento en Venta,55000000,Gastos comunes aproximados $ 55.000,44 m² totales,2 dormitorios,1 baño,"Av. Ecuador, Metro Las Rejas, Estación Central, RM (Metropolitana)","-33.4536554,-70.70476","Gran oportunidad en venta departamento ubicado en el piso 22, orientación Sur de 44,

• 2 dormitorios
• 1 baños
• Cocina amoblada
• Año de construcción: 2018
• Conexión a lavadora
• Bodega
• conserjería 24/7
living-comedor juntos con salida a pequeño balcón, cocina americana, campana, horno, conexión para lavadora, Habitaciones, Living y comedor con piso flotante.
Edificio equipado con sala de eventos, gimnasio, lavandería, quinchos, conserjería 24/7, estacionamientos de visitas. Gastos comunes $55.000.- aproximadamente
Cercano a supermercado, estación de Metro Las Rejas y Ecuador, locomoción colectiva , comercio, Hospital del Profesor, Mutual de Seguridad.

Agenda tu visita!!!

No pierdas la oportunidad de vivir en esta hermosa propiedad, con todas las comodidades que necesitas y una ubicación envidiable. ¡Contáctanos hoy mismo para programar una visita y descubrir todo lo que esta propiedad tiene para ofrecerte!",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_680080-MLC80718513547_112024-F.webp,44 m²,43 m²,1 m²,2,1,0,0,30,22,Departamento,S,6 años,55.000 CLP,No,,No,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,Sí,0,22,No,No,0,$
https://www.portalinmobiliario.com/MLC-1548795609,Departamento En Venta 2 Dorm En Estación Central,Departamento en Venta,55000000,Gastos comunes aproximados $ 55.000,44 m² totales,2 dormitorios,1 baño,"Av. Ecuador, Metro Las Rejas, Estación Central, RM (Metropolitana)","-33.4555212,-70.7041367","Gran oportunidad inversionistas en venta departamento ubicado en el piso 23, orientación Sur de 44,

• 2 dormitorios
• 1 baños
• Cocina amoblada
• Año de construcción: 2018
• Conexión a lavadora
• Bodega
• conserjería 24/7
living-comedor juntos con salida a pequeño balcón, cocina americana, campana, horno, conexión para lavadora, Habitaciones, Living y comedor con piso flotante.
Edificio equipado con sala de eventos, gimnasio, lavandería, quinchos, conserjería 24/7, estacionamientos de visitas. Gastos comunes $55.000.- aproximadamente
Cercano a supermercado, estación de Metro Las Rejas y Ecuador, locomoción colectiva , comercio, Hospital del Profesor, Mutual de Seguridad.

Agenda tu visita!!!

No pierdas la oportunidad de vivir en esta hermosa propiedad, con todas las comodidades que necesitas y una ubicación envidiable. ¡Contáctanos hoy mismo para programar una visita y descubrir todo lo que esta propiedad tiene para ofrecerte!",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_650266-MLC80718513681_112024-F.webp,44 m²,43 m²,1 m²,2,1,0,0,30,22,Departamento,S,6 años,55.000 CLP,No,,No,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,Sí,0,22,No,No,0,$
https://www.portalinmobiliario.com/MLC-1548940671,Venta Departamento 2hab 1ba Independencia,Departamento en Venta,55000000,,65 m² totales,2 dormitorios,1 baño,"Carrión, 1614, Hospitales, Independencia, RM (Metropolitana)","-33.4198847,-70.6620558","Hermoso e impecable departamento dos habitaciones y un baños completos, ubicado en la calle Carrion en zona centgral de santiago, a pocas cuadras de vivaceta, Orientacion nor poniente, en edificio de 4 pisos , sin asensor, sin areas verdes ni comunes, sin bodega y sin estacionamiento",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_701201-MLC80469650996_112024-F.webp,65 m²,63 m²,3 m²,2,1,0,0,4,2,Departamento,NO,31 años,0 CLP,Sí,24 horas,No,No,No,,No,No,Sí,No,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,,No,No,No,3,0,No,No,6,$
https://www.portalinmobiliario.com/MLC-1549934583,Portugal / Santa Isabel / Ideal Para Inversion,Departamento en Venta,55000000,Gastos comunes aproximados $ 70.000,30 m² totales,1 dormitorio,1 baño,"Portugal 564, Santiago, Santa Isabel, Santiago, RM (Metropolitana)","-33.4490976,-70.6350464","Venta de Departamento en Santiago Centro - Ideal para Inversión¡Aprovecha esta excelente oportunidad de inversión en pleno corazón de Santiago! Este acogedor departamento, ubicado en calle Portugal entre Santa Isabel y Argomedo, ofrece una ubicación inmejorable y todas las comodidades que necesitas.Características del departamento:- 1 Dormitorio: Espacioso y luminoso, ideal para tu descanso- 1 Baño completo: Con instalación para lavadora, moderno y funcional- Cocina americana abierta: Equipada con encimera eléctrica, horno y campana- Living-comedor: Espacioso y acogedor, perfecto para tus momentos de relajaciónBeneficios del edificio:- Conserjería 24 horas: Para tu tranquilidad y seguridad- Accesos controlados: Mayor seguridad para ti y tu familia- Piscina: Ideal para relajarte y disfrutar del verano- Quincho: Perfecto para parrilladas y reuniones- Lavandería: Conveniencia adicional sin salir del edificioUbicación privilegiada:- Cercano a comercios, servicios y supermercados: Todo lo que necesitas a pocos pasos de tu hogar- Excelente conectividad: Fácil acceso a transporte público y vialidades principalesIdeal para inversión: Este departamento es una excelente opción para quienes buscan una inversión rentable en una ubicación estratégica.¡No dejes pasar esta oportunidad única de adquirir un departamento en una de las mejores ubicaciones de Santiago Centro! Contacta ahora para más información y agendar una visita.",Etchepare Y Asociados,https://http2.mlstatic.com/D_NQ_NP_2X_773939-MLC80532668400_112024-F.webp,30 m²,30 m²,0 m²,1,1,0,0,27,26,Departamento,P,14 años,70.000 CLP,Sí,24 horas,,Sí,No,Sí,No,No,No,Sí,No,No,Sí,No,No,No,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,Sí,Sí,No,No,No,No,No,No,No,Sí,No,No,Sí,,20,No,Sí,2,$
https://www.portalinmobiliario.com/MLC-1550095617,Departamento Avenida Santa Rosa Id: 143456,Departamento en Venta  |  Publicado hace 13 días,55000000,Gastos comunes aproximados $ 65.000,38 m² totales,1 dormitorio,1 baño,,"-33.4476264,-70.6455195",,,https://http2.mlstatic.com/D_NQ_NP_2X_655653-MLC80804462955_112024-F.webp,38 m²,37 m²,,1,1,0,1,,,Departamento,,6 años,,,,,No,,,,No,,,,,,,,Sí,,,No,No,No,No,,,,,,,,,,,No,,,,,,No,,,No,,,,,,No,,,,No,No,,,1,,No,,,$
https://www.portalinmobiliario.com/MLC-1550880139,Oferta Gran Rentabilidad Catedral - Teatinos,Departamento en Venta,55000000,Gastos comunes aproximados $ 70.000,35 m² totales,1 dormitorio,1 baño,"Catedral 1200 - 1500, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)","-33.4376135,-70.65532","Venta de Departamento en Santiago Centro - 1 Dormitorio, 1 Baño¡Oportunidad única en pleno corazón de Santiago! Este departamento, ubicado en la calle Catedral esquina Teatinos, te ofrece una excelente ubicación con acceso a todos los servicios que necesitas.Características del Departamento:- 1 Dormitorio: Espacioso y bien iluminado, ideal para tu descanso- 1 Baño completo: Moderno y funcional- Living-comedor: Espacioso, perfecto para relajarte o recibir visitas- Cocina americana: Amoblada y equipada con todos los electrodomésticos necesarios- Lavanderia: Comodidad adicional para tus tareas diariasBeneficios del Edificio:- Accesos controlados: Mayor seguridad para ti y tu familia- Lavandería disponible: Conveniencia sin salir del edificioUbicación Privilegiada:- Cercano a servicios, supermercados y áreas verdes: Todo lo que necesitas a pocos pasos de tu hogar- Proximidad a restaurantes y al Metro Santa Ana: Amplias opciones gastronómicas y excelente conectividad- Excelentes accesos y conectividad: Fácil acceso por metro y bus para facilitar tus desplazamientos diarios¡No pierdas esta oportunidad única de adquirir un departamento en una de las mejores ubicaciones de Santiago Centro! Contacta ahora para más información y agendar una visita.",Etchepare Y Asociados,https://http2.mlstatic.com/D_NQ_NP_2X_793609-MLC73877996557_012024-F.webp,35 m²,35 m²,0 m²,1,1,0,0,18,9,Departamento,SO,16 años,70.000 CLP,Sí,24 horas,Sí,Sí,No,Sí,No,No,No,No,Sí,Sí,Sí,No,Sí,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,Sí,Sí,Sí,,Sí,Sí,No,Sí,,No,No,,Sí,No,Sí,Sí,No,Sí,No,No,No,Sí,Sí,No,Sí,,12,No,Sí,1,$
https://www.portalinmobiliario.com/MLC-1551430997,Peñalolen,Departamento en Venta,55000000,,51 m² totales,2 dormitorios,1 baño,"Peñalolen, Metro Los Presidentes - Lo Hermida, Peñalolén, RM (Metropolitana)","-33.4828421,-70.5679529","¡¡¡ADB VENDE!!!55.000.000.- DPTO de 51 mts2 construidos en excelente ubicacion Caracas / Los PresidentesEn Block cerrado construido en 2008, con apertura por Citofono y estacionamiento.Espacios del departamento:-Living comedor, juntos e iluminados por amplias ventanas y piso de ceramica-Cocina con piso en ceramica e instalacion para cocina a gas y amplia ventana para ventilación-Dormitorio principal y segundo habitacion amplios, con ventanas y completamente alejados de la cocina, con capacidad para camas matrimoniales  -Baño completo con ducha y ceramica en piso y muros y ventana para ventilación natural-Logia con amplio espacio y conexiones para lavadora, repisas para artículos de aseo, calefon y muro con ventilaciónServicios Cercanos:43º Sub Comisaria de PeñalolenCercano a puntos de locomoción, minimarkets, escuelas, botillerias, ferreterías y carniceriasMetro: Los Presidente o GreciaSe acepta Credito Hipotecario, Leasing, Pago en efectivo.Valor poco conversable.Atrevete a comprar, gestionamos tu credito!! (Consumo o Leasing) ContactanosMas informacion y coordinar visitasAdministradora de bienes y servicios inmobiliarios SPAWhatsapp!!+56 9 3295 2908 Stefany Noguera, Ejecutiva+56 9 5988 8730	Jonathan Estay, Ejecutivo+56 9 6456 4264 Oswaldo Noguera, EjecutivoOficina2 3317 5042Email: contacto@adb.clSiguenos!Instagram: @adbpropiedadesInstagram: @adbchileFacebook: @adbchileTwitter: @adbspaADBO Visitanos en nuestra Pagina Webwww.adb.cl",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_792337-MLC78069699746_082024-F.webp,51 m²,51 m²,0 m²,2,1,0,0,5,3,Departamento,S,15 años,,Sí,24 horas,Sí,No,No,Sí,Sí,No,No,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,No,Sí,No,No,No,No,Sí,No,No,No,No,No,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,2,3,Sí,No,4,$
https://www.portalinmobiliario.com/MLC-1551442163,Acogedor Departamento Remodelado 50m2,Departamento en Venta,55000000,,50 m² totales,3 dormitorios,1 baño,"Tucan Nte., San Ramón, San Ramón Sur, San Ramón, RM (Metropolitana)","-33.5501712,-70.6430458","Departamento en segundo piso, 3 dormitorios, un baño completo, amplia cocina independiente amoblada, Living Comedor con salida al Balcon, Aire acondicionado, piso Porcelanato, Departamneto  está Remodelado y en muy buen estado.A 100 metros de colegio, Cesfam, Jardín Infantil, Hospital, Carabineros, Supermercados, ferias libre,  comercio en general y a pasos del Metro San Ramón.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_989079-MLC80624620684_112024-F.webp,50 m²,53 m²,3 m²,3,1,0,,3,4,Departamento,SP,40 años,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,Sí,Sí,No,Sí,No,,No,Sí,No,,,Sí,No,,Sí,Sí,Sí,No,Sí,Sí,No,Sí,No,,,,No,,2,,No,,$
https://www.portalinmobiliario.com/MLC-1551909371,"Se Vende Dpto  1er Piso, Quitalmahue, Puente Alto",Departamento en Venta,55000000,,55 m² totales,4 dormitorios,1 baño,"Quitalmahue 803, Bajos de Mena, Puente Alto, RM (Metropolitana)","-33.6251193,-70.6244562","DESCRIPCION- 4 DORMITORIOS- 1 BANO- LIVING COMEDOR- COCINASE VENDE DPTO UBICADO EN QUITALMAHUE 803, PUENTE ALTO, ESTA EN PRIMER PISO, ESTA AMPLIADO Y ESA AMPLIACION NO ESTA REGULARIZADA, ESTA EN EXCELENTES CONDICIONES LLEGAR Y HABITAR, CERCANO A LOCOMOCION, COLEGIOS Y COMERCIO - KP370072 - KPD120304 -  - Publicado con KiteProp CRM Sistema Inmobiliario",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_909702-MLC80655622452_112024-F.webp,55 m²,0 m²,,4,1,1,,3,,,,24 años,0 CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,$
https://www.portalinmobiliario.com/MLC-1552504811,Americo Vespucio,Departamento en Venta,55000000,,53 m² totales,2 dormitorios,1 baño,"Americo Vespucio, Pudahuel, RM (Metropolitana)","-33.4540246,-70.7603332",Se vende Departamento en la comuna de PudahuelCaracterísticas:- Living- Comedor- Cocina - 2 Dormitorios- 1 BañoCercano a:- Colegios- Locomoción- Supermercados- Centros de SaludSe recibe Crédito Hipotecario y EfectivoContáctanos!!!FBS PROPIEDADES,identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_699540-MLC80947440693_112024-F.webp,53 m²,53 m²,0 m²,2,1,0,0,1,0,Departamento,O,0 años,,Sí,24 horas,No,No,No,No,No,No,No,Sí,No,No,Sí,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,2,0,No,No,0,$
https://www.portalinmobiliario.com/MLC-1553705571,Venta Depto 2d 1b - Metro Einstein,Departamento en Venta,55000000,Gastos comunes aproximados $ 20.000,42 m² totales,2 dormitorios,1 baño,"Venta Depto 2d 1b - Metro Einstein, Einstein, Recoleta, RM (Metropolitana)","-33.4015528,-70.6513054","Departamento en Venta recién remodelado en la comuna de Recoleta, metro Einstein.El departamento es de 42 m2, acogedor, de 2 dormitorios y 1 baño, vista poniente y conexión a lavadora. Los gastos comunes tan solo son de $20,000 pesos aprox. No paga contribuciones.El edificio es de 5 pisos y solo hay 4 departamentos por nivel.Se acepta subsidio.¡Una excelente oportunidad de inversión o para vivir en una ubicación privilegiada! ¡Contáctanos para más información!La gestión del crédito es totalmente gratis, si te interesa puedes contactar a:carolina.godoy.betancourt@gmail.comcelular 56 952186739",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_938378-MLC81021448113_112024-F.webp,42 m²,42 m²,0 m²,2,1,0,0,5,3,Departamento,P,0 años,20.000 CLP,Sí,24 horas,Sí,Sí,No,Sí,No,No,No,Sí,No,No,Sí,No,No,No,Sí,Sí,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,Sí,No,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,No,No,No,No,No,No,Sí,No,No,Sí,2,4,Sí,No,0,$
https://www.portalinmobiliario.com/MLC-1555292191,Depto. En Venta De 1 Dorm. Metro Hospitales En Independencia,Departamento en Venta,55000000,Gastos comunes aproximados $ 40.000,35 m² totales,1 dormitorio,1 baño,"Depto. En Venta De 1 Dorm. Metro Hospitales En Independencia, Hospitales, Independencia, RM (Metropolitana)","-33.4226669,-70.655168","Excelente departamento en venta, ideal para inversionistas, de 1 dormitorio con 1 baño en suite, amplia terraza, cocina equipada y amoblada con encimera, horno y extractor de grasas eléctricos, Termo eléctrico, conexión para lavadora. Dormitorio con baño en suite, 2 closet, citofonía. Superficie total 35,3 m2. Superficie útil : 28 m2, superficie de terraza :7,3 m2EL edificio cuenta con acceso controlado digitalmente, cuenta con ascensores, conserjería 24/7, Lavandería, acceso controlado para estacionamiento.Este departamento está ubicado a pasos de la estación metro Hospitales L3, con buen transporte urbano, comercio, bancos sedes Universitarias, Hospitales, clínicas, y laboratorios. Se aceptan ofertas.Reales interesados por favor comuníquense con Beatriz Baeza",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_825176-MLC76542670874_052024-F.webp,35 m²,28 m²,7 m²,1,1,10,0,20,2,Departamento,N,10 años,40.000 CLP,Sí,24 horas,Sí,Sí,No,Sí,Sí,No,Sí,Sí,No,No,Sí,No,Sí,Sí,,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,Sí,Sí,No,Sí,Sí,No,No,No,Sí,Sí,Sí,Sí,No,No,No,Sí,No,Sí,No,No,Sí,1,10,Sí,Sí,2,$
https://www.portalinmobiliario.com/MLC-1555386673,Departamento En Venta De 3 Dorm. En Pedro Aguirre Cerda,Departamento en Venta,55000000,,56 m² totales,3 dormitorios,1 baño,"Av. Central, Lo Valledor, Pedro Aguirre Cerda, RM (Metropolitana)","-33.4868143,-70.6871825","Tenemos en venta un amplio departamento en la comuna de Pedro Aguirre Cerda, ubicado en la Av. Central. Este acogedor departamento cuenta con una excelente distribución de sus 56 metros cuadrados totales. Dispone de 3 dormitorios, ideal para una familia pequeña o una pareja que busque espacio adicional. Además, cuenta con 1 baño completo y esta en el primer piso, perfecto para satisfacer las necesidades de sus ocupantes.


El departamento se encuentra en un edificio tranquilo y seguro, ideal para vivir en paz y comodidad. Además, su ubicación privilegiada ofrece una excelente conectividad con diversos servicios y comercios de la zona, como supermercados, colegios, parques y centros de salud. 

Su valor de venta es de UF 1625, una excelente oportunidad de inversión dentro del mercado inmobiliario. Si estás buscando un lugar seguro y cómodo para ti y tu familia, no dudes en visitar este departamento. Contáctanos para coordinar una visita y obtener más información sobre esta propiedad en venta. ¡Te estamos esperando!

Honorarios de corretaje: UF 50 + IVA.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_949332-MLC80862272212_122024-F.webp,56 m²,56 m²,0 m²,3,1,0,0,0,0,Departamento,,0 años,0 CLP,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0,No,No,0,$
https://www.portalinmobiliario.com/MLC-2275312446,Departamento En Venta De 1 Dorm. En Santiago,Departamento en Venta,55000000,Gastos comunes aproximados $ 75.000,34 m² totales,1 dormitorio,1 baño,"Presidente Balmaceda/general Balmaceda, Parque Los Reyes, Santiago, RM (Metropolitana)","-33.4300575,-70.6665738","Se vende departamento en la comuna de Santiago, ubicado en el sector de Parque Los Reyes. Esta propiedad cuenta con una excelente ubicación, ya que se encuentra en una zona residencial tranquila y con fácil acceso a diversas áreas de la ciudad.


El departamento tiene 1 baño y un total de 34 metros cuadrados construidos. Además, cuenta con una distribución inteligente que maximiza el espacio disponible y ofrece comodidad en cada rincón. La orientación sur-poniente garantiza una buena iluminación natural durante gran parte del día.

Una de las principales características de este departamento es que cuenta con una cocina incorporada, lo que le da un toque moderno y funcional.

No pierdas la oportunidad de adquirir esta propiedad en una de las zonas más cotizadas de Santiago. Contacta a nuestro equipo de agentes inmobiliarios para más información y agendar una visita.

Propiedad sin estacionamiento ni bodega.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_771650-MLC80069284767_102024-F.webp,34 m²,33 m²,1 m²,1,1,0,0,15,6,Departamento,SP,20 años,75.000 CLP,No,,No,Sí,No,Sí,No,No,Sí,No,No,No,No,No,Sí,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0,No,No,0,$
https://www.portalinmobiliario.com/MLC-2491437682,Depto En Venta 1d1b (oportunidad) - Estación Central,Departamento en Venta,55000000,,28 m² totales,1 dormitorio,1 baño,"Depto En Venta 1d1b (oportunidad) - Estación Central, Metro Ecuador, Estación Central, RM (Metropolitana)","-33.4550588,-70.7006314","DEPTO DE INVERSIÓN EN VENTA DE 1D1B - ESTACIÓN CENTRALOportunidad de Inversión, actualmente el departamento cuenta con arrendatario vigente pagando $320.000 mensual.VALOR $55.000.000 / 1500 UF(Conversable)PROMOCIÓNSolicita Bono Pie 10%TIPOLOGÍA1 Dormitorios1 BañoEQUIPAMIENTO Termo AguaEncimera 2 PlatosHorno EléctricoCampanaPROYECTOPiscinaGimnasioQuinchosLavanderíaGastos de Corretaje (2%)",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_779737-MLC76928790999_062024-F.webp,28 m²,28 m²,0 m²,1,1,0,0,0,0,Departamento,NO,0 años,,No,24 horas,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0,No,No,0,$
https://www.portalinmobiliario.com/MLC-2501197328,Venta Departamento Studio Remodelado Estación Central,Departamento en Venta,55000000,,34 m² totales,1 dormitorio,1 baño,"Alameda/rodulfo Phillipi, Meiggs, Santiago, RM (Metropolitana)","-33.4504177,-70.6737139","Metro Unión Latino Americana, Departamento Studio, Totalmente Remodelado, Iluminación, piso flotante, Muebles de cocina, closet, aire acondicionado, Propiedad ubicada en sector comercial a pasos del metro, bancos y locales.",Fuenzalida Santiago Centro,https://http2.mlstatic.com/D_NQ_NP_2X_998146-MLC76821340032_062024-F.webp,34 m²,34 m²,0 m²,1,1,0,0,0,0,Un Ambiente,-,0 años,0 CLP,Sí,,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0,No,No,0,$
https://www.portalinmobiliario.com/MLC-2518260962,Departamento En Venta De 1 Dorm. En Estación Central,Departamento en Venta,55000000,Gastos comunes aproximados $ 35.000,35 m² totales,1 dormitorio,1 baño,"Metro Padre Alberto Hurtado, San Alberto Hurtado, Estación Central, RM (Metropolitana)","-33.4513094,-70.6950272","Departamento, piso16 de un total de 20 pisos, con orientación oriente.
Cuenta con 1 dormitorio, amplio espacio con salida a terraza, vista despejada, cocina integrada, amoblada, equipada con horno, encimera, campana, espacio para conexión lavadora, secadora y baño completo.
Edificio denominado Vista Central con piscina vista panorámica, quincho, lavandería, gimnasio, bicicletero, sistema de seguridad y conserjería 24/7
Excelente conectividad, metro estación Padre Alberto Hurtado, Linea 1 y equipamiento inmediato: Supermercados, comercio, colegios, etc.",Fuenzalida Isabel La Católica,https://http2.mlstatic.com/D_NQ_NP_2X_765860-MLC80486295697_112024-F.webp,35 m²,32 m²,2 m²,1,1,0,0,19,16,Departamento,O,10 años,35.000 CLP,No,24/7,Sí,No,No,Sí,No,No,Sí,No,No,No,No,No,No,Sí,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,Sí,No,Sí,Sí,No,No,No,Sí,No,Sí,No,No,Sí,1,6,Sí,Sí,1,$
https://www.portalinmobiliario.com/MLC-2531978344,Depto Estudio Metro Bustamante Con Bodega,Departamento en Venta,55000000,,27 m² totales,1 dormitorio,1 baño,"General Jofré 70, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)","-33.4446837,-70.6340875","Departamento estudio a dos cuadras de Parque Bustamante y cinco cuadras de barrio Italia. Ubicado en General Jofre al llegar a Vicuña Mackenna, calle tranquila. Características:- Sala de estar con cocina integrada- Cocina equipada con encimera, horno y campana- 1 baño con tina - Orientación norte con vista a calle General JofréINCLUYE BODEGAEdificio de 14 pisos cuenta con piscina, quincho, sala de eventos, estacionamientos de visita, gimnasio y lavandería. Construcción año 2008.IMPORTANTE: CRÉDITO CON GARANTÍA ESTATALSi buscas tu primera vivienda, con este departamento se puede postular a un crédito hipotecario con la garantía estatal del 10% del pie y un financiamiento del 90%. Averigua cómo funciona el Fogaes (Fondo de Garantía Estatal).Contacto:Valentina MirandaTerra Oriente Propiedades",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_664422-MLC53787980139_022023-F.webp,27 m²,27 m²,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$
https://www.portalinmobiliario.com/MLC-2559817804,Se Vende Hermoso Dpto 2d/1b - Independencia,Departamento en Venta,55000000,Gastos comunes aproximados $ 40.000,40 m² totales,,,"Hospitales, Independencia, RM (Metropolitana)","-33.415606,-70.664302","Se vende hermoso departamento ubicado en zona central de comuna Independencia, cercano a metro Hospitales, a pasos de centro de salud, comercios, a pasos de  Mall Barrio Independencia, colegios, etc.  Excelente conectividad, acceso directo a autopista.  Departamento cuenta con:  - 2 Dormitorios con closet incluidos  - 1 Baño con tina  - 1 Bodega  - Living   - Comedor de diario  - Conexión a lavadora.  - Terraza  Edificio cuenta con seguridad 24/7, conserjería, lavandería, piscina, sala multiuso y quinchos.  Gastos comunes 40.000 pesos aproximados.",Century 21,https://http2.mlstatic.com/D_NQ_NP_2X_804742-MLC77538033451_072024-F.webp,40 m²,39 m²,1 m²,0,0,0,1,1,5,Departamento,S,9 años,40.000 CLP,,,,No,No,Sí,,,No,,,,,,,No,Sí,No,No,,,Sí,No,,,,No,No,,,,No,No,,Sí,,,,,No,No,,No,,,No,No,No,,No,,Sí,No,,,0,0,No,No,,$
